iter	RMSE
2904	0.03660628746
2905	0.03659513386
2906	0.03658199206
2907	0.03656458455
2908	0.0365521015
2909	0.03654262811
2910	0.03653063872
2911	0.03652056647
2912	0.03651045578
2913	0.0364997049
2914	0.03648796506
2915	0.03647944941
2916	0.03647005127
2917	0.03645973262
2918	0.03644783363
2919	0.03643646527
2920	0.0364211404
2921	0.03641405376
2922	0.0364001403
2923	0.03639101733
2924	0.03637882286
2925	0.03636439792
2926	0.03635531637
2927	0.0363462853
2928	0.0363297496
2929	0.03631709775
2930	0.036297834
2931	0.03628518
2932	0.03626833694
2933	0.03625850301
2934	0.03625445709
2935	0.03624510368
2936	0.03623391644
2937	0.03622176525
2938	0.03621086609
2939	0.0362023602
2940	0.03618711011
2941	0.0361720976
2942	0.03616041364
2943	0.03614624706
2944	0.03613550213
2945	0.03612598096
2946	0.0361130868
2947	0.03609933608
2948	0.03609085931
2949	0.0360818685
2950	0.03607035644
2951	0.03606160777
2952	0.03604911912
2953	0.03603230683
2954	0.03602458362
2955	0.03600537765
2956	0.03599122536
2957	0.03597599142
2958	0.03596712489
2959	0.03595445902
2960	0.03594089361
2961	0.0359309021
2962	0.03591995173
2963	0.03591002789
2964	0.03590193195
2965	0.0358924349
2966	0.0358791088
2967	0.03586542377
2968	0.03586079199
2969	0.03585002475
2970	0.03584277449
2971	0.03583017371
2972	0.03582223579
2973	0.03581227515
2974	0.03579763877
2975	0.0357832253
2976	0.03577381874
2977	0.03576177669
2978	0.0357543881
2979	0.03574198383
2980	0.0357270118
2981	0.03571532713
2982	0.03570396797
2983	0.03569360864
2984	0.03567595386
2985	0.03566829418
2986	0.03564995286
2987	0.03563876217
2988	0.03562591062
2989	0.03561576565
2990	0.03560381955
2991	0.03559606468
2992	0.03558595293
2993	0.03558264817
2994	0.03557351287
2995	0.03556474138
2996	0.03555317125
2997	0.03554026787
2998	0.03553383331
2999	0.03552714733
3000	0.03551850053
3001	0.03551235259
3002	0.03549789601
3003	0.0354856047
3004	0.03547399551
3005	0.03546632433
3006	0.03545828218
3007	0.03544926891
3008	0.03544088836
3009	0.03542555805
3010	0.03541070313
3011	0.03540058275
3012	0.03538979932
3013	0.0353791379
3014	0.03536780022
3015	0.03535545438
3016	0.03534254513
3017	0.03532377916
3018	0.03531327559
3019	0.03530253123
3020	0.03529202001
3021	0.03528680561
3022	0.03527736641
3023	0.03526575562
3024	0.03525362146
3025	0.0352464571
3026	0.03523544778
3027	0.03522274818
3028	0.03521083802
3029	0.03520492277
3030	0.03519402434
3031	0.03517509571
3032	0.03516819756
3033	0.03515252416
3034	0.03514553267
3035	0.03513573069
3036	0.03512041072
3037	0.03510365294
3038	0.03509488335
3039	0.0350811711
3040	0.03507554112
3041	0.0350656144
3042	0.03505633202
3043	0.03504402646
3044	0.03502932708
3045	0.03502654629
3046	0.03501768535
3047	0.03500382831
3048	0.03499101673
3049	0.0349841559
3050	0.03497279356
3051	0.03496395266
3052	0.03494902704
3053	0.03493744425
3054	0.03492179042
3055	0.03491375042
3056	0.03489836093
3057	0.03488711237
3058	0.03487367329
3059	0.0348637906
3060	0.03485331581
3061	0.03484281646
3062	0.034830388
3063	0.03481547265
3064	0.03480625832
3065	0.03479781226
3066	0.03478762573
3067	0.03477675999
3068	0.03476512293
3069	0.03475838281
3070	0.03474581787
3071	0.03474027026
3072	0.03473378729
3073	0.03472158529
3074	0.03470974429
3075	0.03470187984
3076	0.03468817154
3077	0.03467964871
3078	0.03466727332
3079	0.03465494558
3080	0.03464417689
3081	0.03463685816
3082	0.03462971561
3083	0.03461256536
3084	0.03460181758
3085	0.03459613422
3086	0.03458708548
3087	0.03457398709
3088	0.03455999059
3089	0.03455102828
3090	0.03453533352
3091	0.03452072358
3092	0.0345080156
3093	0.03450037475
3094	0.03448609634
3095	0.03447338888
3096	0.0344652911
3097	0.03445584239
3098	0.03444437758
3099	0.03443310081
3100	0.03442603125
3101	0.03441613142
3102	0.03440978967
3103	0.03440369799
3104	0.03439513199
3105	0.03438567218
3106	0.03437349934
3107	0.03436535438
3108	0.03435528666
3109	0.03434299578
3110	0.03433756359
3111	0.03432278586
3112	0.03431324823
3113	0.03430762615
3114	0.0343034755
3115	0.03429723218
3116	0.03428727757
3117	0.03427571204
3118	0.0342648307
3119	0.03425442103
3120	0.03424485639
3121	0.03423345001
3122	0.03422485924
3123	0.03421588868
3124	0.03420413598
3125	0.03419432157
3126	0.03418748582
3127	0.03417562564
3128	0.03416199684
3129	0.0341494645
3130	0.03414071722
3131	0.03413311786
3132	0.03412425966
3133	0.03411838541
3134	0.03410775965
3135	0.03410064847
3136	0.0340910478
3137	0.03408025829
3138	0.0340734122
3139	0.03406441511
3140	0.03405438861
3141	0.03404476935
3142	0.03403623904
3143	0.03402657617
3144	0.03400741719
3145	0.03399891129
3146	0.03398727633
3147	0.03397951711
3148	0.03397209222
3149	0.03396530427
3150	0.03395091522
3151	0.03393929975
3152	0.03392340885
3153	0.03391356573
3154	0.03390626933
3155	0.03389340149
3156	0.03388278638
3157	0.03387307056
3158	0.03386814729
3159	0.03386423128
3160	0.03385625588
3161	0.03384648417
3162	0.03384158127
3163	0.03383041481
3164	0.03382180322
3165	0.03381096691
3166	0.0337997869
3167	0.03379041597
3168	0.033778188
3169	0.03376808354
3170	0.03376100071
3171	0.03374990164
3172	0.0337402447
3173	0.0337332173
3174	0.0337228092
3175	0.03371307366
3176	0.03370680744
3177	0.03369808966
3178	0.03368456082
3179	0.03367570897
3180	0.03366385653
3181	0.0336576644
3182	0.03364471579
3183	0.0336398328
3184	0.03363088508
3185	0.03362643121
3186	0.03362165232
3187	0.03361152475
3188	0.03360128923
3189	0.03359015208
3190	0.03357869749
3191	0.03357076368
3192	0.03356112003
3193	0.03355274187
3194	0.03354190174
3195	0.03353621211
3196	0.03352809243
3197	0.0335225752
3198	0.03351310655
3199	0.0335009443
3200	0.03349340723
3201	0.03348458599
3202	0.03347000439
3203	0.03345851815
3204	0.03344431847
3205	0.03343589508
3206	0.03342402391
3207	0.03341587295
3208	0.0334064906
3209	0.0333940092
3210	0.03338279144
3211	0.0333688284
3212	0.03335840546
3213	0.03334453184
3214	0.03333656953
3215	0.03332733983
3216	0.03331725197
3217	0.03330587077
3218	0.0332902123
3219	0.03328157278
3220	0.03327058438
3221	0.03326189018
3222	0.03325213794
3223	0.03324143591
3224	0.0332342366
3225	0.03322774972
3226	0.03322527187
3227	0.03321830582
3228	0.03321043743
3229	0.03319681057
3230	0.03318814818
3231	0.03318434713
3232	0.03317738562
3233	0.03316462409
3234	0.0331572633
3235	0.03314641976
3236	0.0331339
3237	0.03312017969
3238	0.03310853859
3239	0.03309939783
3240	0.0330873912
3241	0.03307902576
3242	0.03306632959
3243	0.0330582195
3244	0.0330506567
3245	0.03304184328
3246	0.03303383504
3247	0.03302272022
3248	0.03301502928
3249	0.03300394398
3250	0.03299440236
3251	0.03298513453
3252	0.03297445245
3253	0.03296605001
3254	0.03295859901
3255	0.03295035967
3256	0.03294660806
3257	0.03293866466
3258	0.03293354657
3259	0.0329277898
3260	0.0329166028
3261	0.0329057805
3262	0.03289284046
3263	0.03288349164
3264	0.03286928085
3265	0.03285958314
3266	0.03285037326
3267	0.03283648565
3268	0.03282990673
3269	0.03282207248
3270	0.03281058418
3271	0.03279993107
3272	0.03279398882
3273	0.03278438828
3274	0.03277672285
3275	0.03276536998
3276	0.0327551094
3277	0.03274453008
3278	0.03273177926
3279	0.03272194232
3280	0.03270923766
3281	0.03270129441
3282	0.03269276574
3283	0.03268247893
3284	0.03267547319
3285	0.03266845717
3286	0.03265785709
3287	0.03264786857
3288	0.03263475097
3289	0.03262656817
3290	0.03261581935
3291	0.0326075885
3292	0.0325953176
3293	0.03258452852
3294	0.03257321294
3295	0.03256254576
3296	0.03255379122
3297	0.03254257497
3298	0.03253851931
3299	0.03252933043
3300	0.0325242323
3301	0.03251888107
3302	0.03251298114
3303	0.03250014048
3304	0.03249528927
3305	0.03248559517
3306	0.03247908661
3307	0.03246938948
3308	0.03245766954
3309	0.03244770139
3310	0.03244603125
3311	0.03243728513
3312	0.03243168667
3313	0.03242168363
3314	0.03241098779
3315	0.03240123862
3316	0.03239154205
3317	0.03238303479
3318	0.03237363055
3319	0.03236396914
3320	0.03235452972
3321	0.03234165527
3322	0.03233174246
3323	0.0323202923
3324	0.03230933134
3325	0.03229958118
3326	0.0322931309
3327	0.03228528874
3328	0.03227244958
3329	0.03226611129
3330	0.03225304641
3331	0.03224615615
3332	0.03223743016
3333	0.03222772917
3334	0.03221691019
3335	0.03221063808
3336	0.03219993774
3337	0.03218753911
3338	0.03217950005
3339	0.03217388986
3340	0.03216677079
3341	0.03215495589
3342	0.03214579013
3343	0.03213525413
3344	0.03212320296
3345	0.03211341887
3346	0.03210613799
3347	0.03209865047
3348	0.0320887273
3349	0.03207934906
3350	0.03206432337
3351	0.03205525277
3352	0.03204452339
3353	0.03203497443
3354	0.03202447906
3355	0.03201561606
3356	0.03201072107
3357	0.03199999019
3358	0.03198673904
3359	0.03197735865
3360	0.03197158108
3361	0.03195921277
3362	0.0319466866
3363	0.03194236077
3364	0.03193443403
3365	0.03192579281
3366	0.03191852647
3367	0.03190260567
3368	0.03189274028
3369	0.03188301755
3370	0.03187609758
3371	0.03186711453
3372	0.03185894234
3373	0.03185017511
3374	0.03184398183
3375	0.03183417803
3376	0.03182521276
3377	0.03181575373
3378	0.03180313586
3379	0.03179479409
3380	0.03178496832
3381	0.03177450957
3382	0.03176537774
3383	0.03175611963
3384	0.03173954922
3385	0.03172861583
3386	0.03172033187
3387	0.0317115159
3388	0.03170537063
3389	0.03169544821
3390	0.03168881505
3391	0.03168222843
3392	0.03167036822
3393	0.03166107686
3394	0.03165063412
3395	0.03164299593
3396	0.03163522393
3397	0.03162052381
3398	0.03161144372
3399	0.03159613983
3400	0.03158312597
3401	0.03157548759
3402	0.03156403227
3403	0.03155507555
3404	0.03154761506
3405	0.03153717874
3406	0.03152693011
3407	0.03152130669
3408	0.03151113629
3409	0.03150775151
3410	0.0315017421
3411	0.03148577839
3412	0.03147178414
3413	0.03146434467
3414	0.03145363299
3415	0.03144929828
3416	0.03143401181
3417	0.03142260285
3418	0.03141082708
3419	0.03140240657
3420	0.03139083277
3421	0.03138373997
3422	0.03137541044
3423	0.03136476199
3424	0.031354054
3425	0.0313429784
3426	0.03133696216
3427	0.03133045319
3428	0.03132002476
3429	0.03131089094
3430	0.03130418463
3431	0.03129155814
3432	0.03128052141
3433	0.03126978241
3434	0.0312605978
3435	0.03124711907
3436	0.03123439929
3437	0.03122501186
3438	0.03121813076
3439	0.03120741099
3440	0.03120334177
3441	0.03119405442
3442	0.03118255525
3443	0.03117683387
3444	0.03116631664
3445	0.03115896237
3446	0.03114858159
3447	0.03114624125
3448	0.03114255591
3449	0.03113732203
3450	0.03113194193
3451	0.03112186345
3452	0.03110877548
3453	0.03110409508
3454	0.03109560211
3455	0.03108564676
3456	0.03107803465
3457	0.03106988453
3458	0.03105970533
3459	0.03104564345
3460	0.0310348292
3461	0.03102604288
3462	0.03101800524
3463	0.03101237136
3464	0.0310053627
3465	0.03099553537
3466	0.03098598289
3467	0.03097784684
3468	0.03096766585
3469	0.03096183604
3470	0.0309556424
3471	0.03094457922
3472	0.03093442108
3473	0.03092969166
3474	0.03091828786
3475	0.03090734826
3476	0.03090112309
3477	0.03089332272
3478	0.03088749347
3479	0.03088294454
3480	0.03087317089
3481	0.03086639801
3482	0.03086252156
3483	0.0308562458
3484	0.03085045392
3485	0.03083889288
3486	0.03082944277
3487	0.03082308223
3488	0.03081843896
3489	0.03081261437
3490	0.03080611794
3491	0.03079379574
3492	0.0307861607
3493	0.03077867551
3494	0.03077421331
3495	0.03076559233
3496	0.03075746283
3497	0.03074795849
3498	0.03073790846
3499	0.03072725829
3500	0.03071759486
3501	0.03071264062
3502	0.03069891828
3503	0.0306882198
3504	0.03068223552
3505	0.03067688449
3506	0.03066494117
3507	0.03065540263
3508	0.03064786466
3509	0.03063516826
3510	0.0306259338
3511	0.0306146541
3512	0.03060310952
3513	0.03059261039
3514	0.03058443454
3515	0.030577912
3516	0.03057008367
3517	0.03056293247
3518	0.03055265897
3519	0.03054606043
3520	0.03053667955
3521	0.03052264404
3522	0.03051805545
3523	0.030515433
3524	0.03050772826
3525	0.03050040767
3526	0.03049504728
3527	0.03048466902
3528	0.03047406982
3529	0.0304664221
3530	0.0304549329
3531	0.03044847032
3532	0.03043380452
3533	0.03042707405
3534	0.03041814015
3535	0.0304067342
3536	0.0303976344
3537	0.03038591549
3538	0.03038121762
3539	0.03037527875
3540	0.03036922782
3541	0.03036258197
3542	0.03035360255
3543	0.03033993668
3544	0.03033508098
3545	0.03032696251
3546	0.03031822654
3547	0.03031084692
3548	0.03030050397
3549	0.03029173411
3550	0.03028106903
3551	0.03027024106
3552	0.03026301198
3553	0.03025636505
3554	0.03024760377
3555	0.03024266365
3556	0.0302381015
3557	0.03022874186
3558	0.03021703919
3559	0.03020967484
3560	0.03019955135
3561	0.03019190357
3562	0.03018606765
3563	0.03017939614
3564	0.03017089829
3565	0.03016105456
3566	0.03015460575
3567	0.03014412146
3568	0.03013714507
3569	0.03012892899
3570	0.03011786877
3571	0.03010695837
3572	0.03009556924
3573	0.0300941256
3574	0.03008164357
3575	0.03007251768
3576	0.0300640762
3577	0.03005356623
3578	0.03004231559
3579	0.03003464241
3580	0.03002874195
3581	0.03002260325
3582	0.03001639353
3583	0.03000968875
3584	0.03000072306
3585	0.02998851322
3586	0.0299833577
3587	0.0299760181
3588	0.02997095617
3589	0.02996009142
3590	0.02995361476
3591	0.02994450461
3592	0.0299380373
3593	0.02993130141
3594	0.02992206693
3595	0.02991360992
3596	0.02991014958
3597	0.02990131612
3598	0.02989640459
3599	0.02989178816
3600	0.02988803149
3601	0.02988054473
3602	0.02987300968
3603	0.02986673645
3604	0.02986014565
3605	0.02985533315
3606	0.02984891889
3607	0.02984147669
3608	0.02983268335
3609	0.02982439887
3610	0.02981680586
3611	0.02980848833
3612	0.02979791964
3613	0.02978403368
3614	0.02976927089
3615	0.02976254572
3616	0.02975482975
3617	0.02974170136
3618	0.02973053112
3619	0.02972521273
3620	0.02971493363
3621	0.02970785527
3622	0.0296997813
3623	0.02969061115
3624	0.02968533299
3625	0.02967959049
3626	0.02966559854
3627	0.02965898344
3628	0.02965069938
3629	0.02964166071
3630	0.02963225904
3631	0.02962594005
3632	0.02961845907
3633	0.02961313249
3634	0.02960206343
3635	0.02958831228
3636	0.02958128894
3637	0.02957537795
3638	0.02956545271
3639	0.02955655195
3640	0.02954796212
3641	0.02954115776
3642	0.02953647736
3643	0.02952382267
3644	0.0295138862
3645	0.02950328316
3646	0.02949622255
3647	0.02948523546
3648	0.02947854131
3649	0.029471673
3650	0.02946276019
3651	0.02945911858
3652	0.0294511183
3653	0.02944299594
3654	0.02943014654
3655	0.02942548962
3656	0.02941565632
3657	0.02940274362
3658	0.02939257186
3659	0.02938423494
3660	0.02937724134
3661	0.02936548247
3662	0.02935977516
3663	0.02935211241
3664	0.02934740842
3665	0.02934048383
3666	0.02933367364
3667	0.02932284722
3668	0.02931388654
3669	0.02930875518
3670	0.0293010575
3671	0.02929080873
3672	0.02928072613
3673	0.02927550952
3674	0.02926752656
3675	0.02925768635
3676	0.02924870951
3677	0.02923617197
3678	0.02923312495
3679	0.02922437981
3680	0.02921980223
3681	0.02921375959
3682	0.02920749314
3683	0.02920242063
3684	0.02919506911
3685	0.02918374208
3686	0.0291721825
3687	0.02916473486
3688	0.02915740135
3689	0.02914947546
3690	0.02913944068
3691	0.029133255
3692	0.02912381502
3693	0.02911706103
3694	0.02911018567
3695	0.02910261183
3696	0.02909658262
3697	0.02908693566
3698	0.02908167778
3699	0.02907337603
3700	0.02906803621
3701	0.029058062
3702	0.0290522585
3703	0.02904896787
3704	0.0290383415
3705	0.02902912288
3706	0.02902195997
3707	0.02901427661
3708	0.02900810871
3709	0.02900157369
3710	0.02899565402
3711	0.02898828276
3712	0.02897640073
3713	0.02896756326
3714	0.02896099541
3715	0.0289515956
3716	0.02894106907
3717	0.0289333339
3718	0.0289244715
3719	0.02891600528
3720	0.028908131
3721	0.02889884461
3722	0.02889032162
3723	0.02888040123
3724	0.02887238964
3725	0.02886513595
3726	0.02885840604
3727	0.02884679839
3728	0.02884351592
3729	0.02883940499
3730	0.02883267292
3731	0.02882746157
3732	0.02882035857
3733	0.028816062
3734	0.02880461092
3735	0.02879581246
3736	0.02879079372
3737	0.02878241666
3738	0.0287754901
3739	0.02876737634
3740	0.0287568665
3741	0.02874673023
3742	0.02873914996
3743	0.02873290068
3744	0.02872606047
3745	0.02871772284
3746	0.02870905262
3747	0.02869840369
3748	0.02868902933
3749	0.02868095264
3750	0.0286738469
3751	0.02866999797
3752	0.02866425491
3753	0.02865185939
3754	0.02864627643
3755	0.02864119492
3756	0.02863740503
3757	0.02863259195
3758	0.02862592478
3759	0.02862174888
3760	0.02861479821
3761	0.02860941969
3762	0.02860060044
3763	0.02859525915
3764	0.0285857685
3765	0.02857658865
3766	0.02856744176
3767	0.02856020771
3768	0.02855539025
3769	0.02854744308
3770	0.02853740714
3771	0.02852878017
3772	0.02852316367
3773	0.02851536425
3774	0.02850512284
3775	0.02849956837
3776	0.02849430912
3777	0.02848566544
3778	0.02847187547
3779	0.02846424626
3780	0.02845159497
3781	0.0284468909
3782	0.02843987319
3783	0.02843433658
3784	0.02842630075
3785	0.02841613638
3786	0.02841146564
3787	0.02840552483
3788	0.02839632424
3789	0.02838689889
3790	0.02837667646
3791	0.02836774057
3792	0.02836490305
3793	0.02835639337
3794	0.0283477236
3795	0.02833821568
3796	0.02832936281
3797	0.02831788025
3798	0.0283123293
3799	0.02830537077
3800	0.02829718437
3801	0.02829147291
3802	0.02828327734
3803	0.0282763116
3804	0.02827172721
3805	0.02826287563
3806	0.0282593169
3807	0.02825377965
3808	0.02824813326
3809	0.02824417706
3810	0.02823307973
3811	0.02822123606
3812	0.02821244131
3813	0.02820082143
3814	0.02819636813
3815	0.02819098615
3816	0.02818440419
3817	0.02817927923
3818	0.02817330362
3819	0.02816342086
3820	0.02815178858
3821	0.02814452835
3822	0.02813321447
3823	0.02812663309
3824	0.02812298583
3825	0.02811830371
3826	0.02811351031
3827	0.02810490334
3828	0.02809966188
3829	0.02808426743
3830	0.02807400787
3831	0.02806495977
3832	0.02805546307
3833	0.02804592025
3834	0.02804315914
3835	0.02803860801
3836	0.02803220802
3837	0.02802983984
3838	0.028018154
3839	0.02801159817
3840	0.02800183822
3841	0.02799560644
3842	0.02799263571
3843	0.02798284615
3844	0.02797199595
3845	0.02796007205
3846	0.0279529245
3847	0.02794466604
3848	0.02793988685
3849	0.02793304
3850	0.02792397616
3851	0.02791613202
3852	0.02790518712
3853	0.02789572017
3854	0.02788378263
3855	0.02787672567
3856	0.02787213097
3857	0.02786022437
3858	0.02785184703
3859	0.02784608912
3860	0.02783644801
3861	0.0278229822
3862	0.02781522841
3863	0.02780749497
3864	0.02780225179
3865	0.02779417455
3866	0.02778965824
3867	0.02778123126
3868	0.0277783409
3869	0.0277700228
3870	0.02776309551
3871	0.02775417489
3872	0.02775232274
3873	0.02774570902
3874	0.02773761811
3875	0.02773464797
3876	0.02772685662
3877	0.02772215178
3878	0.02771647613
3879	0.02770495238
3880	0.02769929249
3881	0.0276892698
3882	0.0276844198
3883	0.02767904528
3884	0.0276701374
3885	0.02766242297
3886	0.02765300621
3887	0.02764359356
3888	0.02763972113
3889	0.02763584639
3890	0.02762527814
3891	0.02761356573
3892	0.02760946204
3893	0.02760314305
3894	0.02759272558
3895	0.02758706746
3896	0.02757609411
3897	0.02756665867
3898	0.02756105606
3899	0.02755528177
3900	0.0275485784
3901	0.02754544307
3902	0.02753359584
3903	0.02752842028
3904	0.02752325737
3905	0.02751259222
3906	0.02750617114
3907	0.02749728745
3908	0.02748728688
3909	0.0274840953
3910	0.02748184546
3911	0.02747472367
3912	0.0274671193
3913	0.02745858667
3914	0.02745343041
3915	0.02744393705
3916	0.02743633164
3917	0.02742695939
3918	0.02741926767
3919	0.02741389241
3920	0.02740835081
3921	0.02739822694
3922	0.02739165037
3923	0.027387087
3924	0.02738298928
3925	0.0273743882
3926	0.02736915302
3927	0.0273592124
3928	0.02735364867
3929	0.02734775264
3930	0.02733960536
3931	0.02733366522
3932	0.02732716835
3933	0.0273213472
3934	0.02731643508
3935	0.0273110597
3936	0.0273033629
3937	0.02729620055
3938	0.02729058785
3939	0.02728071147
3940	0.02727011622
3941	0.02725971867
3942	0.02725437035
3943	0.02724586215
3944	0.02724166705
3945	0.02723526395
3946	0.02722877428
3947	0.0272169165
3948	0.02721004267
3949	0.02720083521
3950	0.02719448281
3951	0.02718973893
3952	0.02718485126
3953	0.02717347992
3954	0.02716818459
3955	0.02715849725
3956	0.02714917441
3957	0.02714175541
3958	0.02713145139
3959	0.02712630239
3960	0.02711871965
3961	0.02711271196
3962	0.02710385749
3963	0.0270993908
3964	0.02708660556
3965	0.0270766094
3966	0.02707124417
3967	0.02706006511
3968	0.02705604425
3969	0.02704458646
3970	0.02703927666
3971	0.0270293007
3972	0.02702428246
3973	0.02701970669
3974	0.02701428844
3975	0.02700704748
3976	0.02700054933
3977	0.02699471953
3978	0.02698301434
3979	0.0269742773
3980	0.02696706832
3981	0.02695702723
3982	0.02695130875
3983	0.0269387792
3984	0.02693429082
3985	0.0269290429
3986	0.02692047746
3987	0.02691574132
3988	0.02690825685
3989	0.02690201542
3990	0.02690010977
3991	0.02688468929
3992	0.02687558604
3993	0.02686913874
3994	0.02686359892
3995	0.02685746114
3996	0.02684916507
3997	0.02684135176
3998	0.02683453827
3999	0.02682500853
4000	0.02681658594
4001	0.02681184524
4002	0.02680494236
4003	0.02679620753
4004	0.02678846159
4005	0.02677837447
4006	0.02676932442
4007	0.02676185032
4008	0.02675401313
4009	0.02674840358
4010	0.02673958148
4011	0.02673650428
4012	0.0267320924
4013	0.02672335704
4014	0.02671006011
4015	0.02670764636
4016	0.02669630882
4017	0.0266881644
4018	0.02667842436
4019	0.02667475475
4020	0.02666948014
4021	0.02666335425
4022	0.02665476564
4023	0.02664411159
4024	0.02663673188
4025	0.02662693344
4026	0.02662480257
4027	0.02662266974
4028	0.02661292281
4029	0.02660814929
4030	0.02660193375
4031	0.02659087077
4032	0.02657790438
4033	0.02657360089
4034	0.02656847142
4035	0.02656070049
4036	0.02655154014
4037	0.02654606948
4038	0.02653739497
4039	0.02652934567
4040	0.02652860152
4041	0.0265238191
4042	0.02651555029
4043	0.02651183986
4044	0.02650696618
4045	0.02650235475
4046	0.02649899342
4047	0.02649026974
4048	0.02647997417
4049	0.02647531752
4050	0.02646606454
4051	0.02646049235
4052	0.02645170796
4053	0.02644504417
4054	0.02643927168
4055	0.02643149311
4056	0.0264235108
4057	0.02641513885
4058	0.02640885319
4059	0.02640168636
4060	0.02639809151
4061	0.02639127493
4062	0.0263868323
4063	0.02638064427
4064	0.02637352893
4065	0.0263635244
4066	0.02635794343
4067	0.02635211863
4068	0.02634719518
4069	0.0263395374
4070	0.026332996
4071	0.02632882817
4072	0.02631959507
4073	0.02631481542
4074	0.02630483961
4075	0.02629674349
4076	0.02629203627
4077	0.02628363447
4078	0.02627493024
4079	0.02626978303
4080	0.02626502691
4081	0.02625676864
4082	0.02624975752
4083	0.02623781808
4084	0.0262278401
4085	0.02622429343
4086	0.02621988578
4087	0.02621532688
4088	0.0262064117
4089	0.02620098153
4090	0.02619791547
4091	0.02618961555
4092	0.02618456352
4093	0.02617685877
4094	0.02617289645
4095	0.02617083907
4096	0.02616441268
4097	0.02615598373
4098	0.02614529137
4099	0.02613891222
4100	0.02613351262
4101	0.0261245665
4102	0.02611694226
4103	0.02610908265
4104	0.02609993505
4105	0.02609191313
4106	0.02608402854
4107	0.02607571593
4108	0.02607094624
4109	0.02606346227
4110	0.02605804019
4111	0.02604902239
4112	0.02604175556
4113	0.0260339267
4114	0.02602482437
4115	0.02601901757
4116	0.02601073661
4117	0.02600513573
4118	0.0260000516
4119	0.02599410871
4120	0.0259909377
4121	0.02598833886
4122	0.02598011379
4123	0.02597304326
4124	0.02596941762
4125	0.0259549129
4126	0.02594458771
4127	0.02593687187
4128	0.02593071617
4129	0.02591881595
4130	0.02591198191
4131	0.0259060426
4132	0.02590124759
4133	0.02589514281
4134	0.02588611398
4135	0.02588093717
4136	0.02587680914
4137	0.02586995759
4138	0.02586579073
4139	0.02586288583
4140	0.02585539991
4141	0.025847828
4142	0.02583762786
4143	0.02583324024
4144	0.02582623998
4145	0.02581811572
4146	0.02580718087
4147	0.02580236708
4148	0.0257980146
4149	0.02579195169
4150	0.02578467271
4151	0.0257775594
4152	0.02577252975
4153	0.02576223454
4154	0.02575519089
4155	0.02574795511
4156	0.02573875247
4157	0.02573206424
4158	0.02572662263
4159	0.02572123189
4160	0.02571463961
4161	0.02570545631
4162	0.02570066621
4163	0.02568975344
4164	0.02568377093
4165	0.02568045012
4166	0.02567402984
4167	0.02566551393
4168	0.02565182432
4169	0.02564829144
4170	0.02564276328
4171	0.02563798428
4172	0.02563272779
4173	0.02562759985
4174	0.02562201189
4175	0.02561549125
4176	0.02561014251
4177	0.02560626489
4178	0.02559380929
4179	0.02558596031
4180	0.02557836907
4181	0.02557315644
4182	0.02556781627
4183	0.02555949216
4184	0.02555359893
4185	0.02555061429
4186	0.02554258029
4187	0.0255377759
4188	0.02552987949
4189	0.02552182287
4190	0.02551342276
4191	0.02550562774
4192	0.02549644653
4193	0.02549155562
4194	0.02548557939
4195	0.02548012197
4196	0.02547298885
4197	0.02546508506
4198	0.02545828721
4199	0.02545027117
4200	0.02544673108
4201	0.02544156012
4202	0.0254362067
4203	0.02543249452
4204	0.02542918404
4205	0.02542308648
4206	0.0254136603
4207	0.02540718851
4208	0.02540414513
4209	0.02539334605
4210	0.02538711334
4211	0.02538142138
4212	0.02537496506
4213	0.02536643643
4214	0.02535788042
4215	0.02535110467
4216	0.02534498233
4217	0.02533786335
4218	0.02533138221
4219	0.02532033789
4220	0.02531256581
4221	0.02530522647
4222	0.02529887835
4223	0.02529001339
4224	0.02528394781
4225	0.02527969979
4226	0.02526976067
4227	0.02526825073
4228	0.02525830654
4229	0.02524831247
4230	0.02524308695
4231	0.02523553033
4232	0.02523231597
4233	0.0252256784
4234	0.02521692666
4235	0.02521431302
4236	0.02520888721
4237	0.02519639398
4238	0.02519135755
4239	0.02518583345
4240	0.02518208145
4241	0.02517890037
4242	0.02517309986
4243	0.02516560733
4244	0.02515993464
4245	0.02515219624
4246	0.02514687662
4247	0.02514054583
4248	0.02513032511
4249	0.02512580038
4250	0.02512083854
4251	0.02511650667
4252	0.02510719935
4253	0.0251038455
4254	0.02509909311
4255	0.02509503607
4256	0.02508312406
4257	0.0250774862
4258	0.0250705907
4259	0.02506368665
4260	0.02505504802
4261	0.02504385294
4262	0.02503516995
4263	0.02502557384
4264	0.02501493776
4265	0.025002928
4266	0.02499905111
4267	0.02499275192
4268	0.02498565669
4269	0.02497865168
4270	0.02497276699
4271	0.02496613458
4272	0.02496249825
4273	0.02495729608
4274	0.02495210115
4275	0.02494563348
4276	0.02493997214
4277	0.02493486174
4278	0.02492739279
4279	0.02492247703
4280	0.02491868152
4281	0.02491495857
4282	0.02490823834
4283	0.02490378012
4284	0.02489951761
4285	0.02489279158
4286	0.02488608792
4287	0.02487888856
4288	0.02487344819
4289	0.02486811142
4290	0.02486135764
4291	0.02485518363
4292	0.02484700002
4293	0.02484131785
4294	0.02483303626
4295	0.02482518894
4296	0.02481849601
4297	0.02481209457
4298	0.02480358612
4299	0.02479666959
4300	0.02479503989
4301	0.02478783582
4302	0.02477751888
4303	0.02477496809
4304	0.0247693822
